stock_number,population_name,sub_population_name,data_series_num,species,year,abundance_qty,data_type,production_type,calculation_type,escapement_methodology,escapement_methodology_desc,biologist_methodology_desc,comments,report_types,last_update
1160,Green River (Duwamish) Chinook,,3,Chinook,2015,4087,TSAEJ,NA,NA,TSAEJ,NOSA total spawner abundance excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,SCoRE,2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,3,Chinook,2021,3070,TSAEJ,NA,NA,TSAEJ,NOSA total spawner abundance excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,SCoRE,2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2015,864,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2021,1200,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2020,1967,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2019,1360,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2005,1108,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2007,1762,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2022,2435,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2024-10-25T23:45:21.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2006,2586,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2011,459,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2008,3792,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2018,2177,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2017,2031,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2016,2566,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2014,756,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2013,524,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2023,484,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2024-10-25T23:45:21.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2012,1638,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2003,1228,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2010,859,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2009,165,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
1160,Green River (Duwamish) Chinook,,4,Chinook,2004,2555,NOSAEJ,Natural,NA,NOSAEJ,NOSA excluding jacks,Data are total natural-origin and hatchery-origin escapement estimates based on redd counts in the mainstem Green River from RM 25.4 to 61.0 and in Newaukum Creek from RM 0.0 to 3.9.,,"SOS, SCoRE",2023-05-15T22:28:54.000
