"stock_number","population_name","sub_population_name","data_series_num","species","year","abundance_qty","data_type","production_type","calculation_type","escapement_methodology","escapement_methodology_desc","biologist_methodology_desc","comments","report_types","last_update"
"1240","Dungeness Chinook","","4","Chinook","2022","256.0","NOSAEJ","Natural","NA","NOSAEJ","NOSA excluding jacks","Escapement estimate includes only NORs. HOR\NOR composition determined by analyzing CWT results and scale samples from sampled carcasses, primarily from broodstock collection. This is a redd based estimate, 2.5 fish per redd, of the number of adult Chinook that spawned naturally in the Dungeness and Gray Wolf rivers. Jacks are not included in these estimates.","","SOS, SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","4","Chinook","2023","282.0","NOSAEJ","Natural","NA","NOSAEJ","NOSA excluding jacks","Escapement estimate includes only NORs. HOR\NOR composition determined by analyzing CWT results and scale samples from sampled carcasses, primarily from broodstock collection. This is a redd based estimate, 2.5 fish per redd, of the number of adult Chinook that spawned naturally in the Dungeness and Gray Wolf rivers. Jacks are not included in these estimates.","","SOS, SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","4","Chinook","2014","21.0","NOSAEJ","Natural","NA","NOSAEJ","NOSA excluding jacks","Escapement estimate includes only NORs. HOR\NOR composition determined by analyzing CWT results and scale samples from sampled carcasses, primarily from broodstock collection. This is a redd based estimate, 2.5 fish per redd, of the number of adult Chinook that spawned naturally in the Dungeness and Gray Wolf rivers. Jacks are not included in these estimates.","The estimated quantity is based on 19.2% of all Chinook spawning naturally in the river. The estimated total HOR and NOR Chinook natural spawning population was 108.","SOS, SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","4","Chinook","2003","123.0","NOSAEJ","Natural","NA","NOSAEJ","NOSA excluding jacks","Escapement estimate includes only NORs. HOR\NOR composition determined by analyzing CWT results and scale samples from sampled carcasses, primarily from broodstock collection. This is a redd based estimate, 2.5 fish per redd, of the number of adult Chinook that spawned naturally in the Dungeness and Gray Wolf rivers. Jacks are not included in these estimates.","Based on 19.2% of all natural spawners.","SOS, SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2004","953.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2019","838.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2014","108.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2011","535.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2015","265.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2017","605.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2018","788.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2007","305.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2001","453.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2023","948.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2022","625.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2021","558.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2020","733.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2010","345.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2009","128.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2016","408.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2008","140.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2002","633.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2006","1405.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2005","955.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2003","640.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2012","508.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","5","Chinook","2013","168.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1987","100.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1986","238.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1988","335.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1990","310.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","2000","218.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1996","183.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1992","153.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1999","75.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1991","163.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1997","50.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1994","65.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1995","163.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1998","110.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1989","88.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
"1240","Dungeness Chinook","","6","Chinook","1993","43.0","TSAEJ","NA","NA","TSAEJ","NOSA total spawner abundance excluding jacks","Unknown","No indicator data","SCoRE","2024-10-25T23:45:21.000"
